wavelength,intensity1,intensity2,intensity3
632.713,3920.506,4288.432,4423.762
632.885,3923.326,4320.151,4349.51
633.058,3900.065,4232.689,4355.349
633.231,3922.175,4262.402,4331.385
633.404,3894.336,4288.041,4354.817
633.577,3874.121,4249.522,4334.301
633.749,3858.291,4233.52,4330.384
633.922,3838.496,4215.659,4258.978
634.095,3859.831,4194.182,4285.502
634.268,3894.773,4177.391,4164.346
634.441,3826.507,4144.697,4248.425
634.613,3745.032,4093.395,4206.163
634.786,3748.173,4152.653,4218.916
634.959,3750.881,4122.342,4196.431
635.132,3744.318,4145.382,4158.244
635.304,3808.426,4119.795,4182.355
635.477,3791.414,4098.135,4207.99
635.65,3752.214,4073.793,4156.585
635.823,3728.308,4093.916,4134.575
635.996,3740.445,4079.997,4184.592
636.168,3705.874,4048.291,4149.883
636.341,3688.923,4095.963,4191.446
636.514,3656.659,4000.194,4134.72
636.687,3689.509,4036.169,4087.536
636.859,3630.048,4011.593,4062.893
637.032,3663.446,4037.734,4125.09
637.205,3628.839,4017.567,4152.228
637.378,3582.111,3935.215,4015.255
637.55,3629.468,3890.167,3981.655
637.723,3576.172,3920.493,3982.645
637.896,3605.274,3968.278,3988.124
638.069,3572.618,3879.05,4012.951
638.241,3548.36,3935.8,3962.436
638.414,3605.78,3890.719,4008.896
638.587,3556.521,3900.359,3912.56
638.76,3523.41,3860.677,3942.127
638.932,3572.707,3875.686,3948.312
639.105,3519.426,3829.903,3946.525
639.278,3503.745,3835.822,3889.057
639.451,3514.616,3837.506,3877.446
639.624,3436.595,3797.586,3838.11
639.796,3455.277,3785.628,3890.184
639.969,3494.396,3810.451,3879.779
640.142,3477.411,3845.907,3873.367
640.315,3462.735,3740.566,3836.271
640.487,3389.26,3734.547,3819.49
640.66,3440.162,3785.828,3827.193
640.833,3370.53,3706.163,3809.688
641.006,3462.982,3800.101,3776.34
641.178,3398.767,3727.86,3789.021
641.351,3394.348,3672.723,3758.393
641.524,3351.496,3734.717,3775.943
641.696,3384.597,3700.259,3760.299
641.869,3341.157,3666.643,3715.96
642.042,3359.777,3671.168,3788.597
642.215,3326.585,3689.723,3729.784
642.387,3320.951,3609.939,3717.169
642.56,3320.728,3608.51,3721.338
642.733,3317.118,3564.778,3679.652
642.906,3302.268,3598.229,3681.885
643.078,3258.039,3544.515,3609.088
643.251,3275.36,3509.105,3611.914
643.424,3253.862,3529.578,3586.627
643.597,3243.01,3523.198,3562.08
643.769,3218.77,3546.736,3583.517
643.942,3217.734,3520.392,3569.336
644.115,3272.202,3540.218,3583.438
644.288,3185.383,3511.741,3584.692
644.46,3148.655,3486.221,3535.244
644.633,3198.939,3439.528,3523.953
644.806,3158.635,3456.794,3538.287
644.978,3135.363,3390.196,3510.835
645.151,3085.833,3434.547,3448.164
645.324,3075.641,3413.954,3472.603
645.497,3098.082,3431.092,3419.355
645.669,3115.53,3380.764,3440.766
645.842,3106.09,3392.339,3437.368
646.015,3098.704,3419.075,3451.989
646.188,3070.284,3357.356,3466.628
646.36,3047.455,3360.126,3409.044
646.533,3059.934,3361.445,3408.343
646.706,3038.32,3347.324,3386.339
646.878,3050.191,3339.874,3418.135
647.051,2956.587,3287.356,3297.736
647.224,2981.645,3273.275,3327.579
647.397,2930.663,3256.131,3282.133
647.569,2967.167,3229.299,3263.169
647.742,2961.01,3249.869,3259.296
647.915,2965.286,3242.068,3258.112
648.087,2917.029,3228.44,3289.569
648.26,2931.004,3185.3,3298.486
648.433,2914.045,3221.269,3221.401
648.606,2903.937,3161.219,3261.468
648.778,2909.033,3205.109,3249.4
648.951,2838.237,3155.923,3184.945
649.124,2843.039,3111.028,3151.318
649.296,2829.968,3166.321,3173.626
649.469,2868.431,3108.497,3128.25
649.642,2835.386,3097.742,3181.506
649.814,2827.61,3097.319,3149.649
649.987,2817.837,3102.661,3132.58
650.16,2801.984,3061.748,3139.696
650.333,2800.292,3066.126,3161.311
650.505,2815.504,3109.786,3152.399
650.678,2830.533,3073.512,3138.833
650.851,2734.644,3104.852,3102.028
651.023,2801.695,3022.44,3140.551
651.196,2817.976,3075.295,3129.321
651.369,2781.746,3107.04,3125.197
651.541,2751.743,3023.945,3078.146
651.714,2755.802,3030.095,3101.469
651.887,2748.835,3001.184,3048.181
652.06,2736.234,2970.956,3072.369
652.232,2690.23,2965.706,2991.96
652.405,2716.53,2943.85,3001.049
652.578,2647.291,2924.863,2962.781
652.75,2640.678,2888.168,2994.606
652.923,2641.072,2877.066,2969.867
653.096,2649.426,2894.603,2949.613
653.268,2620.611,2905.345,2921.505
653.441,2617.52,2907.241,2930.602
653.614,2660.402,2894.622,2932.704
653.786,2605.785,2867.01,2918.98
653.959,2581.928,2823.381,2904.871
654.132,2590.415,2845.152,2885.649
654.304,2566.328,2828.434,2842.832
654.477,2522.636,2807.377,2839.272
654.65,2551.631,2766.585,2855.102
654.823,2575.78,2823.575,2782.724
654.995,2570.378,2799.496,2856.731
655.168,2563.905,2779.881,2879.738
655.341,2510.185,2718.661,2833.829
655.513,2504.216,2774.335,2820.752
655.686,2526.035,2750.152,2780.962
655.859,2496.093,2749.099,2776.602
656.031,2518.34,2709.386,2749.442
656.204,2488.801,2715.739,2765.646
656.377,2450.65,2709.303,2781.846
656.549,2492.161,2711.786,2758.614
656.722,2450.146,2642.405,2722.195
656.895,2488.541,2685.063,2754.639
657.067,2432.579,2697.872,2742.737
657.24,2436.582,2632.121,2683.036
657.413,2408.213,2631.75,2694.094
657.585,2374.674,2631.896,2648.084
657.758,2377.607,2568.549,2638.326
657.931,2408.786,2613.099,2653.784
658.103,2378.517,2581.158,2632.193
658.276,2344.31,2594.38,2631.549
658.449,2370.127,2587.604,2669.882
658.621,2333.545,2539.993,2581.039
658.794,2348.441,2565.213,2620.707
658.967,2350.693,2559.37,2635.156
659.139,2317.858,2566.58,2571.246
659.312,2324.494,2538.087,2557.682
659.485,2301.51,2536.973,2599.707
659.657,2341.072,2519.191,2580.869
659.83,2340.426,2553.123,2595.788
660.002,2285.223,2520.534,2571.167
660.175,2258.819,2489.26,2553.92
660.348,2268.17,2457.563,2526.505
660.52,2232.784,2438.422,2520.218
660.693,2221.07,2406.085,2510.539
660.866,2248.59,2448.991,2524.959
661.038,2224.996,2466.578,2517.84
661.211,2209.275,2426.047,2430.59
661.384,2226.028,2451.282,2450.403
661.556,2202.547,2423.548,2439.732
661.729,2163.134,2416.004,2440.558
661.902,2218.528,2396.321,2466.605
662.074,2167.17,2421.499,2439.593
662.247,2169.327,2371.029,2443.753
662.42,2156.571,2346.752,2384.337
662.592,2121.329,2353.426,2378.535
662.765,2131.162,2317.861,2394.873
662.937,2085.634,2320.905,2413.566
663.11,2131.696,2316.856,2347.025
663.283,2129.369,2292.34,2389.55
663.455,2068.598,2298.74,2309.94
663.628,2110.118,2267.38,2311.462
663.801,2079.875,2262.757,2309.157
663.973,2027.341,2246.193,2320.521
664.146,2056.549,2266.572,2323.228
664.319,2055.385,2261.076,2346.13
664.491,2074.212,2256.3,2309.304
664.664,2054.08,2276.778,2263.215
664.836,2036.962,2291.141,2324.352
665.009,2017.624,2210.588,2277.306
665.182,2023.886,2216.296,2297.698
665.354,2048.345,2226.629,2246.705
665.527,2002.098,2217.097,2258.4
665.7,1969.195,2218.041,2202.351
665.872,2009.716,2194.893,2224.226
666.045,1984.202,2184.912,2191.959
666.217,1957.843,2182.66,2228.095
666.39,1978.187,2182.769,2243.923
666.563,1973.871,2187.749,2229.896
666.735,2000.883,2171.497,2216.131
666.908,1974.011,2164.516,2263.064
667.081,1955.699,2127.857,2192.083
667.253,1968.022,2209.796,2214.759
667.426,1901.292,2099.146,2139.052
667.598,1935.35,2079.41,2120.964
667.771,1904.328,2072.801,2095.602
667.944,1883.023,2109.074,2148.518
668.116,1914.595,2130.688,2083.855
668.289,1856.801,2072.387,2123.894
668.461,1881.005,2060.279,2073.196
668.634,1884.593,2069.34,2084.483
668.807,1887.25,2023.965,2080.428
668.979,1884.909,2085.214,2082.935
669.152,1872.167,1998.684,2068.871
669.324,1873.779,2016.544,2032.732
669.497,1825.225,2021.911,2042.267
669.67,1840.666,2011.052,2031.597
669.842,1804.421,2011.8,2016.255
670.015,1848.275,2012.695,2070.52
670.187,1843.805,2010.228,2049.915
670.36,1824.69,2039.48,2045.345
670.533,1812.137,1976.74,1993.891
670.705,1803.489,1989.521,2008.572
670.878,1794.978,1915.449,1981.177
671.05,1779.014,1926.599,1951.619
671.223,1766.955,1924.003,1924.319
671.396,1770.234,1942.624,1970.905
671.568,1750.389,1951.448,1936.073
671.741,1715.211,1919.474,1962.938
671.913,1729.728,1912.728,1920.368
672.086,1763.861,1906.79,1969.831
672.259,1728.171,1912.214,1952.952
672.431,1732.991,1925.832,1912.177
672.604,1732.007,1878.252,1900.723
672.776,1705.083,1840.964,1910.851
672.949,1717.824,1875.63,1927.657
673.122,1702.259,1875.227,1891.837
673.294,1722.075,1883.692,1927.211
673.467,1653.946,1846.642,1889.476
673.639,1708.394,1811.768,1899.119
673.812,1668.767,1843.031,1842.473
673.985,1678.814,1850.606,1876.726
674.157,1643.852,1778.31,1834.264
674.33,1607.055,1825.393,1839.702
674.502,1620.248,1827.594,1814.232
674.675,1628.746,1787.791,1826.54
674.847,1637.435,1770.339,1778.378
675.02,1611.067,1736.486,1785.509
675.193,1622.547,1770.612,1799.617
675.365,1622.704,1750.934,1796.036
675.538,1629.95,1762.68,1753.496
675.71,1627.179,1766.997,1803.186
675.883,1562.493,1750.083,1773.734
676.055,1598.473,1724.058,1760.344
676.228,1608.16,1734.011,1754.768
676.401,1568.565,1736.637,1763.55
676.573,1581.195,1709.777,1783.868
676.746,1560.224,1727.515,1742.139
676.918,1550.527,1716.411,1759.429
677.091,1583.657,1711.052,1744.492
677.263,1563.732,1716.68,1753.016
677.436,1561.065,1709.87,1691.419
677.609,1563.566,1696.754,1722.037
677.781,1523.909,1666.203,1690.29
677.954,1516.966,1697.701,1680.594
678.126,1470.293,1663.838,1666.626
678.299,1478.616,1631.384,1698.163
678.471,1474.59,1638.204,1645.073
678.644,1496.707,1614.965,1654.983
678.817,1461.925,1602.474,1635.134
678.989,1466.63,1608.469,1645.905
679.162,1461.17,1570.18,1611.796
679.334,1453.148,1565.053,1607.029
679.507,1437.621,1597.79,1616.292
679.679,1471.538,1619.314,1593.951
679.852,1422.544,1562.757,1623.855
680.024,1413.802,1570.045,1596.25
680.197,1424.782,1547.566,1594.682
680.37,1417.825,1560.487,1612.891
680.542,1413.793,1567.523,1579.515
680.715,1444.569,1566.861,1610.876
680.887,1426.963,1528.008,1608.308
681.06,1394.095,1522.437,1548.061
681.232,1378.598,1514.26,1526.233
681.405,1374.579,1519.473,1516.786
681.577,1372.391,1511.45,1515.687
681.75,1348.653,1490.559,1507.989
681.922,1347.769,1507.183,1553.317
682.095,1324.066,1506.843,1511.275
682.268,1359.914,1454.127,1524.801
682.44,1321.871,1462.115,1497.441
682.613,1301.269,1433.465,1484.652
682.785,1357.194,1445.546,1502.542
682.958,1338.408,1449.589,1474.013
683.13,1337.478,1449.398,1478.129
683.303,1328.854,1424.063,1444.978
683.475,1275.809,1409.823,1479.085
683.648,1285.888,1433.39,1461.595
683.82,1307.299,1453.328,1459.563
683.993,1315.999,1439.947,1443.694
684.165,1330.892,1432.128,1461.544
684.338,1270.67,1418.3,1455.159
684.511,1279.273,1411.244,1417.198
684.683,1264.515,1403.693,1431.483
684.856,1264.505,1379.133,1433.839
685.028,1254.215,1398.084,1417.942
685.201,1220.692,1407.06,1383.644
685.373,1254.75,1384.267,1396.831
685.546,1217.206,1361.28,1392.315
685.718,1231.298,1364.162,1385.259
685.891,1198.556,1326.742,1385.746
686.063,1274.088,1342.178,1381.386
686.236,1231.962,1316.249,1371.509
686.408,1218.29,1333.477,1354.913
686.581,1208.787,1322.934,1353.138
686.753,1223.96,1359.496,1307.154
686.926,1194.007,1320.786,1364.162
687.098,1193.828,1285.77,1328.726
687.271,1186.125,1355.357,1318.055
687.443,1199.71,1319.625,1334.985
687.616,1204.481,1270.738,1319.214
687.788,1184.92,1303.097,1309.241
687.961,1162.132,1278.126,1239.808
688.133,1163.973,1290.179,1276.77
688.306,1144.859,1271.457,1288.259
688.479,1152.847,1295.515,1272.953
688.651,1153.749,1242.312,1283.776
688.824,1116.053,1262.109,1288.045
688.996,1132.927,1239.67,1281.856
689.169,1135.87,1253.055,1253.785
689.341,1120.817,1231.399,1272.636
689.514,1086.676,1207.885,1247.496
689.686,1105.683,1206.948,1237.147
689.859,1116.21,1210.528,1249.796
690.031,1085.467,1203.539,1238.269
690.204,1108.78,1194.549,1218.063
690.376,1107.233,1176.731,1213.131
690.549,1097.046,1195.927,1236.444
690.721,1067.582,1170.058,1225.41
690.894,1089.167,1150.226,1186.182
691.066,1065.399,1155.333,1155.785
691.239,1076.91,1176.574,1165.431
691.411,1057.47,1186.764,1195.771
691.584,1058.631,1130.838,1180.148
691.756,1074.513,1168.109,1178.571
691.929,1048.975,1171.036,1177.431
692.101,1099.967,1154.479,1157.784
692.274,1105.177,1227.965,1227.904
692.446,1210.231,1263.445,1295.513
692.619,1186.436,1319.612,1315.586
692.791,1161.518,1285.35,1302.683
692.964,1151.648,1249.02,1266.674
693.136,1111.471,1238.719,1256.381
693.309,1018.685,1158.648,1226.435
693.481,1047.46,1147.986,1213.736
693.653,1018.64,1108.362,1116.66
693.826,1000.2,1093.922,1103.394
693.998,978.987,1069.262,1104.793
694.171,981.436,1066.469,1079.239
694.343,947.362,1029.334,1046.298
694.516,928.514,1044.732,1007.402
694.688,916.911,1042.413,1024.218
694.861,924.252,999.372,1029.796
695.033,906.193,1039.922,1055.725
695.206,924.216,1011.07,1028.015
695.378,959.299,1046.958,1063.289
695.551,972.704,1051.927,1076.138
695.723,954.136,1067.896,1081.185
695.896,958.238,1047.415,1061.471
696.068,951.733,1022.372,1039.799
696.241,970.694,1048.715,1037.83
696.413,935.595,1084.34,1080.051
696.586,929.77,1014.666,1053.515
696.758,951.287,989.798,1047.445
696.931,927.403,976.627,1006.504
697.103,923.336,983.023,979.424
697.275,918.519,1001.933,1010.195
697.448,882.352,971.8,1017.499
697.62,922.123,970.606,998.214
697.793,877.491,995.822,1014.099
697.965,903.034,973.326,982.666
698.138,914.95,960.967,1029.102
698.31,874.729,947.281,998.45
698.483,867.63,978.745,976.21
698.655,896.246,994.14,993.523
698.828,876.928,961.827,1001.988
699,888.696,976.797,955.862
699.173,864.032,960.851,967.006
699.345,871.352,940.087,977.089
699.518,855.274,930.468,942.793
699.69,839.595,956.734,960.767
699.862,859.895,930.219,951.921
700.035,879.774,935.61,970.872
700.207,875.321,910.987,965.535
700.38,836.887,938.239,952.112
700.552,859.155,943.482,963.723
700.725,836.779,910.083,945.784
700.897,832.957,937.298,948.847
701.07,827.423,942.668,981.289
701.242,814.053,888.088,906.888
701.414,796.858,906.754,935.993
701.587,825.26,864.865,895.913
701.759,822.844,893.455,888.126
701.932,812.291,891.325,920.829
702.104,812.268,895.1,909.252
702.277,818.211,883.27,927.487
702.449,804.969,886.057,933.764
702.622,848.143,885.578,906.305
702.794,786.881,870.839,900.553
702.966,792.11,874.789,885.227
703.139,781.076,882.75,909.599
703.311,803.51,859.211,887.391
703.484,803.996,890.934,914.951
703.656,819.755,889.664,890.422
703.829,764.652,848.056,860.152
704.001,798.02,849.984,900.453
704.174,783.037,879.971,870.325
704.346,759.89,857.656,872.263
704.518,780.349,895.508,847.663
704.691,779.339,855.322,834.194
704.863,752.749,859.854,875.481
705.036,757.516,828.203,845.372
705.208,751.013,801.605,820.341
705.381,752.825,832.756,832.317
705.553,749.116,795.71,835.385
705.725,758.49,824.95,852.075
705.898,722.897,824.526,840.005
706.07,751.673,839.83,844.227
706.243,734.742,820.896,824.091
706.415,739.61,804.969,817.464
706.588,755.72,806.216,810.836
706.76,722.879,798.291,812.634
706.932,715.078,785.989,799.754
707.105,724.529,784.529,800.285
707.277,724.172,767.035,804.525
707.45,701.089,808.037,791.742
707.622,695.607,775.95,796.845
707.794,720.501,767.175,794.005
707.967,712.325,763.281,815.567
708.139,701.462,746.69,746.447
708.312,710.055,765.481,780.466
708.484,704.09,772.193,773.593
708.657,686.903,790.092,767.571
708.829,646.774,720.141,763.96
709.001,701.976,748.527,771.938
709.174,686.987,759.559,751.691
709.346,675.738,766.659,758.566
709.519,672.432,743.137,774.081
709.691,668.535,742.298,763.109
709.863,673.591,734.985,763.332
710.036,652.525,710.843,754.443
710.208,685.24,754.808,732.852
710.381,652.061,741.01,742.441
710.553,645.81,734.247,754.729
710.725,635.402,712.58,720.69
710.898,678.482,730.694,728.769
711.07,627.805,701.389,719.363
711.243,645.032,709.031,741.482
711.415,623.641,715.975,722.044
711.587,657.06,718.49,727.548
711.76,634.521,688.978,718.991
711.932,652.996,716.234,722.765
712.105,637.861,702.778,690.445
712.277,611.152,691.673,717.395
712.449,614.536,706.715,703.074
712.622,609.448,682.496,669.763
712.794,616.806,688.441,717.198
712.967,609.46,676.179,720.999
713.139,638.809,693.535,702.427
713.311,625.435,689.842,699.569
713.484,586.789,700.369,667.682
713.656,610.344,672.674,677.965
713.828,622.489,682.432,645.526
714.001,610.792,688.118,686.365
714.173,590.365,661.034,664.426
714.346,603.231,661.205,672.062
714.518,565.787,637.98,643.504
714.69,575.534,642.246,626.874
714.863,559.732,642.973,639.52
715.035,581.795,668.435,667.541
715.208,606.64,656.733,668.664
715.38,601.645,637.179,686.496
715.552,573.35,643.248,641.493
715.725,574.915,642.442,641.112
715.897,575.333,640.824,619.19
716.069,577.342,635.359,645.228
716.242,562.99,622.044,660.031
716.414,563.481,626.939,656.438
716.587,547.607,603.153,616.711
716.759,590.136,620.528,619.837
716.931,554.399,627.896,629.154
717.104,579.833,636.054,615.849
717.276,558.071,638.405,612.042
717.448,531.426,603.672,598.63
717.621,570.044,596.012,635.585
717.793,555.09,581.53,617.454
717.966,567.691,604.123,615.187
718.138,552.053,579.234,571.817
718.31,505.879,574.945,574.035
718.483,506.973,597.07,601.801
718.655,528.712,570.39,617.625
718.827,513.214,573.778,604.967
719,536.699,552.073,601.456
719.172,513.974,568.431,577.381
719.344,505.088,589.151,573.057
719.517,534.63,561.501,607.819
719.689,519.706,568.643,586.652
719.861,512.502,568.885,590.044
720.034,541.547,558.675,571.263
720.206,519.707,557.246,596.005
720.379,517.512,551.7,598.408
720.551,498.225,568.074,555.444
720.723,506.484,538.929,563.059
720.896,504.633,559.523,563.253
721.068,505.938,563.468,588.717
721.24,494.105,557.105,529.488
721.413,491.283,507.983,554.294
721.585,490.961,516.778,566.46
721.757,471.731,528.103,561.221
721.93,497.918,529.888,535.606
722.102,491.244,521.989,552.403
722.274,461.335,487.868,543.65
722.447,471.626,540.73,513.295
722.619,478.264,533.959,534.81
722.791,460.882,532.3,539.615
722.964,461.908,515.741,545.593
723.136,463.379,519.539,530.67
723.308,466.797,505.791,507.985
723.481,469.94,519.78,522.427
723.653,484.263,505.664,488.555
723.825,474.935,525.345,496.76
723.998,464.585,514.479,502.487
724.17,494.673,508.26,516.553
724.342,483.492,495.077,525.969
724.515,460.096,507.164,521.962
724.687,485.226,502.511,525.348
724.859,452.762,486.349,511.218
725.032,457.039,491.949,496.46
725.204,464.773,505.363,499.173
725.376,451.04,486.596,498.154
725.549,457.872,501.146,481.214
725.721,456.409,489.227,491.473
725.893,440.285,482.538,502.67
726.066,450.388,497.717,503.408
726.238,436.332,488.976,491.917
726.41,441.092,459.942,510.057
726.583,440.832,472.343,512.922
726.755,444.914,461.586,504.662
726.927,448.898,463.115,483.015
727.1,421.401,458.849,449.054
727.272,441.199,435.461,457.952
727.444,430.092,459.234,497.796
727.617,404.097,466.902,468.49
727.789,426.563,484.934,469.904
727.961,434.52,457.987,458.177
728.134,450.773,439.902,461.042
728.306,420.633,498.181,493.703
728.478,436.976,442.881,473.174
728.651,394.162,476.816,477.24
728.823,411.098,456.375,474.834
728.995,425.791,457.595,440.391
729.167,421.091,456.862,479.129
729.34,392.509,442.562,474.665
729.512,396.954,457.023,451.331
729.684,389.127,445.063,449.732
729.857,419.53,435.288,425.736
730.029,398.897,422.819,425.158
730.201,407.572,449.936,455.385
730.374,406.278,432.97,437.48
730.546,393.455,443.263,450.185
730.718,407.025,437.944,445.128
730.891,400.223,456.826,414.986
731.063,378.614,434.926,427.607
731.235,387.306,447.283,461.971
731.407,387.084,426.504,437.079
731.58,405.296,436.611,429.057
731.752,398.249,438.604,440.97
731.924,377.958,410.789,445.428
732.097,398.06,420.181,440.245
732.269,353.235,408.965,443.188
732.441,385.792,433.594,423.32
732.614,382.606,412.77,429.358
732.786,378.467,413.966,404.571
732.958,401.908,404.208,444.209
733.13,363.521,397.324,384.876
733.303,368.113,390.588,410.7
733.475,367.004,399.122,423.665
733.647,371.725,413.318,404.071
733.82,373.747,411.667,427.305
733.992,380.141,406.065,431.37
734.164,357.695,381.699,403.587
734.336,386.589,409.148,414.096
734.509,369.064,406.23,417.882
734.681,396.281,406.553,407.003
734.853,359.523,387.753,400.91
735.026,354.07,420.179,434.53
735.198,352.231,375.539,385.378
735.37,338.629,385.148,386.575
735.542,370.883,391.375,386.408
735.715,397.973,400.494,385.52
735.887,344.651,385.042,398.678
736.059,338.664,364.757,380.517
736.231,340.465,392.578,394.25
736.404,322.385,355.715,370.94
736.576,350.707,366.043,391.104
736.748,337.63,375.047,364.681
736.921,357.862,396.949,408.26
737.093,328.137,371.466,375.126
737.265,342.879,376.698,374.417
737.437,349.834,402.025,397.014
737.61,352.571,374.608,386.29
737.782,352.995,371.813,361.52
737.954,335.529,354.094,377.784
738.126,297.779,357.967,405.062
738.299,332.282,384.019,379.478
738.471,329.648,339.492,358.73
738.643,337.397,337.473,363.09
738.815,314.68,383.315,367.135
738.988,335.096,374.526,368.675
739.16,329.943,379.324,372.196
739.332,327.353,345.186,349.957
739.505,304.842,343.847,375.858
739.677,323.455,350.902,369.014
739.849,323.914,351.294,342.569
740.021,317.132,343.046,339.672
740.194,311.033,339.324,358.767
740.366,330.891,366.772,348.565
740.538,342.371,346.031,356.987
740.71,291.55,344.052,354.796
740.883,317.044,359.12,356.752
741.055,328.248,331.932,341.156
741.227,310.507,327.142,340.028
741.399,297.154,367.159,353.95
741.572,297.073,330.087,322.257
741.744,294.662,323.355,335.791
741.916,324.379,351.179,370.587
742.088,278.717,309.631,360.537
742.261,321.97,353.224,350.555
742.433,285.162,341.641,331.885
742.605,306.211,328.61,342.477
742.777,295.175,326.722,342.406
742.95,294.318,327.325,329.118
743.122,300.737,322.493,333.28
743.294,275.176,314.479,355.242
743.466,285.186,338.877,319.983
743.639,332.44,341.775,363.407
743.811,301.341,332.425,360.463
743.983,293.331,323.66,319.894
744.155,300.402,314.337,372.902
744.327,281.745,326.888,295.558
744.5,279.164,345.81,316.587
744.672,281.639,315.737,328.177
744.844,284.833,323.292,330.436
745.016,295.286,300.699,331.044
745.189,282.536,316.629,317.381
745.361,291.755,293.982,347.047
745.533,284.178,319.243,318.384
745.705,268.717,323.644,303.966
745.878,292.958,309.738,331.771
746.05,283.782,341.705,308.831
746.222,281.886,318.886,312.048
746.394,274.911,306.652,302
746.566,265.977,287.809,314.945
746.739,272.142,301.546,324.842
746.911,280.482,304.742,300.343
747.083,267.495,284.719,290.38
747.255,280.855,282.304,279.519
747.428,264.506,296.662,333.891
747.6,278.601,305.766,295.592
747.772,259.424,309.95,314.859
747.944,263.588,296.452,314.305
748.116,270.228,304.91,301.013
748.289,290.648,278.038,333.723
748.461,249.833,280.646,288.002
748.633,277.43,303.177,318.026
748.805,274.409,315.8,322.955
748.977,248.946,300.307,291.661
749.15,269.407,296.551,301.798
749.322,305.045,298.97,299.196
749.494,262.559,297.724,318.999
749.666,252.332,308.141,290.446
749.839,279.307,289.765,284.384
750.011,264.956,299.155,277.11
750.183,295.132,309.797,308.061
750.355,287.038,306.786,320.777
750.527,256.729,278.99,278.936
750.7,285.05,312.147,322.786
750.872,232.192,291.607,279.743
751.044,244.511,275.07,280.659
751.216,244.979,268.026,274.492
751.388,260.351,290.66,260.668
751.561,256.961,261.625,266.147
751.733,236.993,263.139,259.075
751.905,260.918,289.227,287.732
752.077,250.61,285.535,259.567
752.249,227.372,267.678,288.02
752.422,266.208,293.133,305.199
752.594,249.685,272.776,279.909
752.766,233.463,288.247,282.982
752.938,235.765,245.941,252.805
753.11,258.99,266.338,263.959
753.283,263.135,282.982,262.295
753.455,277.677,244.892,284.109
753.627,253.515,267.297,258.209
753.799,234.485,280.606,287.879
753.971,238.901,265.274,293.256
754.143,235.101,263.828,266.402
754.316,243.655,244.625,255.441
754.488,229.087,268.416,260.394
754.66,258.017,278.157,266.896
754.832,236.762,278.636,250.625
755.004,246.587,221.731,263.053
755.177,249.376,255.958,249.999
755.349,264.409,269.221,261.785
755.521,211.59,240.96,259.241
755.693,251.959,269.245,276.601
755.865,213.456,247.799,249.529
756.037,238.418,259.076,259.317
756.21,250.091,252.569,251.318
756.382,217.806,236.093,221.12
756.554,242.853,257.93,260.87
756.726,227.58,235.473,254.922
756.898,243.848,253.583,252.32
757.07,212.731,235.438,254.077
757.243,245.304,255.317,246.54
757.415,195.562,250.097,251.551
757.587,217.459,218.157,242.357
757.759,242.47,265.457,291.956
757.931,222.166,240.292,228.618
758.104,205.067,236.737,256.299
758.276,208.75,247.535,248.397
758.448,223.139,251.175,228.086
758.62,248.437,271.038,219.796
758.792,181.483,228.032,261.816
758.964,196.944,254.741,264.505
759.136,204.352,241.315,244.329
759.309,242.177,238.272,222.836
759.481,239.115,236.126,245.623
759.653,219.744,228.177,226.882
759.825,229.375,237.548,256.755
759.997,226.071,244.016,236.127
760.169,234.405,234.185,247.02
760.342,214.138,230.581,228.949
760.514,212.348,248.834,258.499
760.686,235.677,243.305,257.684
760.858,211.505,242.469,254.379
761.03,216.99,231.954,209.433
761.202,220.987,222.987,248.631
761.375,215.588,214.096,241.032
761.547,202.328,252.579,235.376
761.719,199.729,233.317,226.239
761.891,217.913,237.544,212.184
762.063,226.696,234.161,244.031
762.235,217.659,212.936,227.978
762.407,235.685,216.769,233.143
762.58,217.286,249.348,257.034
762.752,194.099,202.607,242.009
762.924,221.906,232.381,252.101
763.096,208.493,203.716,246.557
763.268,227.17,209.059,228.832
763.44,212.047,215.748,240.897
763.612,207.775,235.777,217.331
763.785,196.485,211.67,228.988
763.957,210.891,228.074,206.328
764.129,208.173,213.543,203.927
764.301,194.822,232.488,230.118
764.473,218.304,218.736,217.345
764.645,204.991,242.701,253.288
764.817,202.244,202.011,217.638
764.989,205.368,224.853,241.5
765.162,216.004,212.101,221.379
765.334,216.764,196.084,240.264
765.506,239.287,227.036,241.995
765.678,183.916,187.013,215.588
765.85,226.489,221.56,210.43
766.022,199.104,217.264,241.613
766.194,187.785,223.111,216.002
766.367,170.548,213.929,188.031
766.539,199.202,216.398,198.233
766.711,185.392,225.096,226.039
766.883,220.787,219.209,202.344
767.055,183.857,237.532,210.513
767.227,204.961,223.971,248.891
767.399,191.996,220.354,256.955
767.571,198.629,221.951,217.175
767.743,184.219,177.278,203.369
767.916,196.803,231.822,188.446
768.088,196.283,222.367,219.266
768.26,208.834,230.254,226.805
768.432,200.964,201.742,203.367
768.604,175.642,207.083,214.512
768.776,186.655,180.624,208.498
768.948,162.685,215.647,204.327
769.12,182.209,195.015,207.651
769.293,197.279,226.304,208.679
769.465,155.793,182.023,239.367
769.637,190.117,179.242,210.738
769.809,169.957,186.561,209.183
769.981,210.937,210.007,222.336
770.153,217.241,202.547,233.453
770.325,206.439,186.578,235.736
770.497,211.748,242.551,206.267
770.669,217.314,233.69,212.506
770.841,201.316,191.736,192.361
771.014,183.813,213.183,172.006
771.186,173.282,186.675,223.324
771.358,193.858,218.516,203.367
