wavelength,intensity1,intensity2,intensity3
503.402,1120.744,1130.015,1135.031
503.576,1128.068,1097.922,1152.628
503.749,1160.471,1151.471,1161.312
503.922,1124.434,1112.722,1175.216
504.096,1158.476,1141.865,1115.908
504.269,1135.695,1102.947,1167.366
504.443,1160.087,1113,1139.256
504.616,1144.006,1195.408,1176.894
504.79,1166.167,1157.615,1151.819
504.963,1173.771,1172.196,1177.087
505.136,1149.127,1146.588,1182.451
505.31,1165.74,1225.552,1191.619
505.483,1208.276,1196.127,1231.183
505.657,1177.803,1163.511,1178.616
505.83,1165.69,1146.684,1196.204
506.003,1211.211,1155.98,1202.505
506.177,1209.516,1177.983,1230.721
506.35,1215.686,1244.052,1275.413
506.524,1235.139,1248.006,1227.048
506.697,1221.768,1208.175,1237.648
506.87,1241.97,1201.987,1223.384
507.044,1205.082,1254.707,1207.691
507.217,1229.531,1233.146,1249.981
507.391,1214.96,1217.051,1228.677
507.564,1210.514,1271.203,1310.873
507.738,1299.302,1223.07,1245.175
507.911,1300.642,1247.38,1236.51
508.084,1261.341,1228.715,1266.565
508.258,1292.822,1306.715,1267.558
508.431,1307.602,1269.076,1293.862
508.605,1317.238,1296.527,1273.364
508.778,1297.151,1250.971,1324.265
508.951,1273.345,1283.332,1295.588
509.125,1357.05,1323.265,1306.874
509.298,1323.711,1283.118,1331.483
509.472,1311.793,1300.608,1318.737
509.645,1337.924,1361.84,1337.522
509.818,1343.86,1333.467,1314.63
509.992,1313.035,1354.456,1301.704
510.165,1342.782,1318.147,1335.23
510.338,1367.265,1336.128,1370.902
510.512,1385.332,1346.695,1361.876
510.685,1317.026,1341.248,1363.943
510.859,1360.277,1338.611,1363.587
511.032,1355.406,1369.452,1406.368
511.205,1379.189,1368.103,1392.143
511.379,1406.685,1389.406,1418.466
511.552,1367.896,1376.947,1366.373
511.726,1407.215,1397.832,1391.49
511.899,1372.851,1408.166,1408.919
512.072,1460.245,1418.756,1412.736
512.246,1403.641,1380.643,1376.905
512.419,1435.242,1412.98,1458.794
512.592,1420.53,1361.163,1420.702
512.766,1424.301,1427.352,1476.558
512.939,1403.319,1389.822,1425.23
513.113,1450.145,1447.905,1439.181
513.286,1493.863,1460.559,1444.931
513.459,1500.362,1462.574,1464.703
513.633,1444.998,1478.281,1449.021
513.806,1490.067,1481.779,1489.686
513.98,1440.871,1462.365,1456.207
514.153,1526.178,1498.242,1504.508
514.326,1497.941,1470.5,1486.591
514.5,1490.015,1457.829,1448.74
514.673,1482.023,1464.109,1523.689
514.846,1454.715,1473.283,1542.595
515.02,1491.963,1486.034,1486.751
515.193,1516.366,1527.677,1524.622
515.366,1527.506,1534.254,1558.23
515.54,1489.246,1542.475,1518.722
515.713,1574.78,1550.8,1490.925
515.887,1524.181,1537.654,1517.067
516.06,1525.06,1512.046,1533.084
516.233,1529.413,1506.941,1598.315
516.407,1541.82,1548.778,1528.848
516.58,1517.127,1530.106,1543.275
516.753,1561.249,1591.428,1560.346
516.927,1596.894,1506.423,1539.397
517.1,1527.154,1558.422,1566.816
517.273,1583.808,1595.516,1577.314
517.447,1581.207,1587.323,1606.95
517.62,1577.78,1627.638,1617.735
517.794,1586.152,1522.887,1581.044
517.967,1592.549,1589.374,1590.077
518.14,1604.189,1598.662,1596.999
518.314,1675.252,1618.015,1624.256
518.487,1662.444,1627.426,1653.395
518.66,1636.871,1643.164,1659.627
518.834,1624.834,1652.704,1671.292
519.007,1605.232,1614.958,1641.715
519.18,1630.401,1623.618,1630.563
519.354,1659.022,1617.938,1652.466
519.527,1612.856,1632.205,1631.344
519.7,1658.515,1672.241,1685.892
519.874,1637.736,1657.183,1673.182
520.047,1729.366,1684.713,1691.374
520.22,1677.402,1674.527,1686.932
520.394,1663.537,1716.04,1711.578
520.567,1733.204,1704.295,1692.082
520.74,1693.715,1651.773,1697.964
520.914,1653.248,1673.977,1664.418
521.087,1705.473,1669.9,1756.543
521.26,1723.184,1720.616,1705.194
521.434,1701.682,1718.027,1718.197
521.607,1701.4,1708.267,1705.379
521.78,1699.492,1684.539,1712.312
521.954,1748.219,1733.348,1719.941
522.127,1705.109,1761.287,1736.794
522.3,1711.777,1742.009,1761.748
522.474,1770.674,1746.195,1798.104
522.647,1737.507,1729.659,1761.176
522.82,1753.455,1754.953,1783.813
522.994,1759.08,1714.668,1784.609
523.167,1752.417,1750.64,1748.79
523.34,1812.651,1805.558,1813.82
523.514,1780.244,1800.239,1810.409
523.687,1810.875,1821.442,1766.703
523.86,1783.332,1822.738,1769.93
524.034,1850.516,1821.732,1771.609
524.207,1778.934,1763.202,1793.812
524.38,1852.285,1797.944,1828.405
524.554,1843.708,1817.231,1812.654
524.727,1796.207,1830.492,1850.787
524.9,1869.009,1805.317,1859.213
525.074,1840.704,1807.703,1834.905
525.247,1855.754,1834.327,1872.095
525.42,1870.538,1875.527,1846.19
525.594,1839.597,1801.425,1834.087
525.767,1844.843,1826.14,1858.276
525.94,1865.714,1853.616,1919.642
526.114,1867.579,1897.236,1880.589
526.287,1880.19,1842.975,1889.581
526.46,1867.779,1867.768,1903.264
526.633,1867.925,1887.784,1925.727
526.807,1875.435,1896.071,1921.552
526.98,1917.427,1880.143,1956.814
527.153,1896.918,1863.062,1871.259
527.327,1867.831,1912.671,1912.35
527.5,1913.389,1963.989,1930.733
527.673,1911.388,1877.4,1920.032
527.847,1949.319,1884.249,1956.483
528.02,1902.045,1858.587,1872.669
528.193,1903.287,1873.122,1931.197
528.367,1925.584,1935.408,1981.145
528.54,1907.803,1898.726,1962.821
528.713,1967.588,1885.957,1951.173
528.886,1906.84,1915.876,1981.741
529.06,1955.644,1886.07,1957.466
529.233,1947.547,1977.738,2005.942
529.406,1925.966,1990.446,1981.324
529.58,2003.235,1964.649,1951.869
529.753,2037.946,2016.648,1993.153
529.926,2007.364,1966.15,1951.944
530.1,2018.105,1984.835,1956.214
530.273,1968.479,1961.144,1981.384
530.446,1989.207,1970.351,2048.244
530.619,1987.304,2024.878,2031.803
530.793,2040.16,2003.988,1980.58
530.966,2037.14,1977.595,2036.121
531.139,1979.031,2000.106,2036.87
531.313,2020.169,2013.176,2057.787
531.486,2008.199,2010.498,2035.362
531.659,2028.781,2052.682,2079.534
531.832,2089.857,2038.718,2033.343
532.006,2030.508,2046.254,2083.484
532.179,2000.716,1990.694,2058.423
532.352,2006.075,2062.767,2096.208
532.526,2016.354,2033.606,2019.447
532.699,2069.585,2081.958,2075.919
532.872,2105.734,2076.214,2092.028
533.045,2051.601,2104.743,2088.014
533.219,2087.015,2074.989,2100.758
533.392,2110.376,2047.597,2110.967
533.565,2137.784,2141.15,2081.877
533.739,2099.596,2102.728,2103.326
533.912,2096.115,2067.852,2110.606
534.085,2041.602,2116.758,2078.988
534.258,2088.685,2084.013,2094.817
534.432,2058.224,2080.575,2103.969
534.605,2091.071,2063.109,2078.882
534.778,2092.51,2037.758,2098.854
534.951,2122.184,2125.283,2150.081
535.125,2138.132,2195.356,2112.857
535.298,2108.362,2150.822,2111.139
535.471,2159.306,2107.09,2168.616
535.645,2150.409,2133.431,2165.119
535.818,2150.532,2136.027,2123.874
535.991,2169.371,2157.295,2128.922
536.164,2175.345,2117.374,2168.919
536.338,2125.223,2136.777,2194.74
536.511,2173.799,2189.194,2164.171
536.684,2188.34,2117.204,2194.96
536.857,2195.665,2194.568,2181.668
537.031,2152.579,2142.72,2146.289
537.204,2178.062,2153.229,2146.096
537.377,2161.198,2154.129,2232.352
537.55,2133.999,2202.343,2199.937
537.724,2255.383,2223.132,2210.809
537.897,2250.968,2173.345,2210.049
538.07,2194.113,2196.431,2213.29
538.243,2197.232,2174.556,2223.207
538.417,2219.859,2229.18,2212.993
538.59,2169.031,2199.047,2185.539
538.763,2186.653,2196.281,2209.411
538.936,2251.994,2227.894,2235.854
539.11,2190.308,2197.423,2197.353
539.283,2221.395,2200.495,2247.846
539.456,2275.022,2243.595,2245.19
539.629,2243.255,2193.341,2280.396
539.803,2303.59,2228.592,2294.762
539.976,2280.654,2257.314,2222.765
540.149,2284.376,2218.935,2266.191
540.322,2233.327,2221.167,2300.386
540.496,2266.026,2305.293,2285.792
540.669,2217.091,2322.163,2271.202
540.842,2263.212,2322.447,2294.196
541.015,2327.275,2303.598,2299.413
541.189,2235.861,2301.611,2306.063
541.362,2288.877,2268.762,2299.468
541.535,2331.535,2286.127,2326.594
541.708,2330.476,2309.933,2307.426
541.882,2271.727,2328.884,2333.462
542.055,2329.57,2291.874,2319.971
542.228,2309.42,2369.419,2336.915
542.401,2332.993,2308.535,2326.854
542.574,2295.148,2322.632,2328.586
542.748,2326.534,2341.573,2317.429
542.921,2353.582,2344.542,2361.534
543.094,2324.721,2331.506,2345.629
543.267,2276.7,2285.228,2341.549
543.441,2359.418,2336.331,2344.024
543.614,2369.038,2384.408,2353.385
543.787,2375.114,2394.263,2379.628
543.96,2388.545,2330.715,2329.854
544.134,2366.891,2332.433,2349.987
544.307,2415.098,2406.707,2427.595
544.48,2394.032,2387.523,2415.627
544.653,2378.533,2354.063,2407.616
544.826,2384.463,2394.298,2420.025
545,2379.919,2376.778,2391.589
545.173,2408.097,2367.228,2380.457
545.346,2400.876,2412.215,2452.064
545.519,2370.179,2386.486,2398.464
545.693,2424.446,2396.592,2435.471
545.866,2422.656,2430.419,2409.565
546.039,2411.291,2436.126,2434.315
546.212,2448.894,2460.576,2491.104
546.385,2443.181,2441.813,2453.203
546.559,2434.435,2482.303,2471.965
546.732,2386.733,2456.093,2417.789
546.905,2443.381,2415.786,2463.371
547.078,2472.559,2411.368,2448.939
547.251,2438.86,2474.295,2448.804
547.425,2448.635,2464.171,2476.388
547.598,2436.253,2471.216,2427.818
547.771,2449.823,2417.94,2477.044
547.944,2449.403,2498.519,2469.21
548.117,2436.141,2419.007,2442.349
548.291,2511.556,2468.141,2455
548.464,2437.526,2460.833,2465.699
548.637,2494.543,2492.444,2480.976
548.81,2486.642,2476.64,2480.348
548.984,2435.52,2446.03,2481.467
549.157,2503.469,2507.609,2463.425
549.33,2514.697,2504.27,2486.968
549.503,2511.785,2497.04,2527.017
549.676,2505.81,2504.296,2498.777
549.85,2500.484,2519.679,2507.19
550.023,2528.72,2510.574,2504.715
550.196,2522.946,2480.125,2477.071
550.369,2489.6,2500.196,2469.251
550.542,2529.246,2470.093,2531.788
550.715,2526.407,2490.042,2495.2
550.889,2561.865,2505.036,2524.664
551.062,2528.699,2578.433,2547.072
551.235,2550.059,2549.679,2517.884
551.408,2502.294,2511.387,2494.237
551.581,2524.916,2510.286,2540.394
551.755,2534.627,2526.468,2563.821
551.928,2533.421,2555.332,2533.907
552.101,2516.539,2510.081,2567.886
552.274,2584.44,2614.189,2581.228
552.447,2504.521,2555.297,2546.74
552.621,2550.435,2546.381,2582.724
552.794,2579.107,2531.194,2600.779
552.967,2552.747,2554.389,2523.885
553.14,2593.267,2584.402,2593.012
553.313,2595.824,2587.905,2596.49
553.486,2589.064,2549.453,2615.335
553.66,2556.12,2575.658,2584.183
553.833,2597.112,2585.884,2658.475
554.006,2603.551,2635.421,2567.595
554.179,2593.853,2590.556,2625.028
554.352,2599.137,2593.105,2579.356
554.526,2622.958,2572.354,2629.829
554.699,2576.14,2583.579,2605.863
554.872,2604.831,2601.173,2611.879
555.045,2582.639,2639.133,2602.736
555.218,2594.226,2593.309,2661.063
555.391,2617.797,2573.187,2606.668
555.565,2621.352,2628.429,2615.288
555.738,2639.245,2617.114,2672.178
555.911,2632.458,2608.58,2632.932
556.084,2638.735,2637.639,2652.8
556.257,2622.274,2606.713,2684.776
556.43,2673.39,2646.873,2632.832
556.604,2646.717,2621.294,2634.212
556.777,2665.478,2628.356,2673.557
556.95,2680.565,2636.782,2662.663
557.123,2658.889,2626.946,2668.689
557.296,2654.289,2642.589,2649.005
557.469,2677.755,2646.073,2722.783
557.642,2643.329,2628.106,2663.13
557.816,2699.292,2678.364,2674.371
557.989,2672.755,2684.063,2657.599
558.162,2687.997,2685.49,2653.292
558.335,2648.593,2730.765,2665.534
558.508,2649.418,2680.086,2725.327
558.681,2674.777,2692.502,2689.397
558.855,2644.818,2689.566,2685.405
559.028,2686.239,2665.666,2699.584
559.201,2695.478,2690.12,2719.485
559.374,2678.372,2660.717,2681.335
559.547,2744.466,2674.365,2667.528
559.72,2694.659,2704.09,2669.836
559.893,2684.452,2693.137,2698.222
560.067,2652.181,2707.794,2696.895
560.24,2665.191,2709.836,2687.093
560.413,2720.551,2741.115,2746.064
560.586,2733.346,2688.903,2730.77
560.759,2672.543,2676.973,2700.884
560.932,2709.507,2738.038,2746.362
561.105,2706.493,2726.799,2669.896
561.279,2671.169,2667.425,2741.547
561.452,2657.784,2685.465,2724.062
561.625,2704.634,2716.268,2760.989
561.798,2718.189,2736.089,2684.632
561.971,2742.83,2678.365,2719.372
562.144,2739.273,2705.693,2704.92
562.317,2718.737,2703.721,2733.142
562.491,2654.584,2736.742,2695.959
562.664,2690.54,2714.747,2771.012
562.837,2754.497,2716.284,2722.892
563.01,2779.727,2742.212,2803.641
563.183,2730.974,2727.724,2707.854
563.356,2742.428,2710.8,2781.206
563.529,2771.379,2741.302,2743.778
563.703,2762.165,2728.328,2731.867
563.876,2750.785,2788.252,2770.535
564.049,2728.224,2774.769,2735.013
564.222,2726.967,2710.509,2802.101
564.395,2732.989,2751.666,2731.288
564.568,2739.016,2749.371,2784.948
564.741,2755.61,2725.874,2779.107
564.914,2775.999,2768.906,2782.288
565.088,2758.728,2789.237,2744.49
565.261,2749.486,2773.931,2799.966
565.434,2789.216,2801.085,2760.093
565.607,2764.611,2770.068,2782.759
565.78,2766.963,2765.497,2778.742
565.953,2758.918,2790.769,2772.947
566.126,2795.449,2776.935,2810.404
566.299,2796.025,2789.613,2782.599
566.472,2803.117,2792.803,2788.509
566.646,2805.199,2830.99,2822.82
566.819,2842.696,2810.566,2799.492
566.992,2827.71,2771.816,2803.558
567.165,2785.586,2762.044,2810.521
567.338,2816.242,2758.827,2798.821
567.511,2818.308,2815.525,2877.606
567.684,2819.029,2774.409,2792.673
567.857,2801.182,2825.652,2853.407
568.03,2816.306,2784.099,2836.592
568.204,2794.805,2799.047,2840.377
568.377,2783.813,2784.731,2850.656
568.55,2812.257,2838.102,2831.902
568.723,2848.448,2836.731,2851.909
568.896,2832.639,2812.565,2842.601
569.069,2784.615,2774.411,2835.34
569.242,2808.877,2810.166,2856.989
569.415,2794.09,2784.632,2806.62
569.588,2768.326,2814.447,2846.134
569.761,2862.352,2843.301,2897.939
569.935,2882.377,2830.012,2868.891
570.108,2794.235,2834.107,2864.751
570.281,2806.256,2832.343,2840.482
570.454,2869.375,2831.33,2810.177
570.627,2831.83,2818.482,2865.014
570.8,2844.955,2853.229,2890.815
570.973,2796.991,2843.108,2853.171
571.146,2863.282,2847.1,2845.721
571.319,2831.06,2879.919,2875.517
571.492,2835.092,2849.636,2839.745
571.665,2843.117,2867.577,2860.174
571.839,2794.365,2843.273,2848.084
572.012,2835.245,2807.794,2848.331
572.185,2858.669,2904.902,2879.359
572.358,2863.329,2848.412,2851.557
572.531,2806.728,2848.704,2880.27
572.704,2838.268,2870.15,2793.097
572.877,2890.394,2837.66,2848.597
573.05,2859.459,2873.664,2890.089
573.223,2837.046,2826.846,2868.682
573.396,2871.226,2863.264,2866.988
573.569,2898.353,2844.971,2925.443
573.743,2834.009,2883.965,2865.355
573.916,2860.852,2867.294,2855.088
574.089,2820.741,2857.529,2853.315
574.262,2833.169,2856.078,2848.375
574.435,2887.002,2783.571,2838.919
574.608,2874.107,2864.937,2883.959
574.781,2876.417,2875.259,2908.334
574.954,2860.864,2865.614,2845.565
575.127,2840.949,2866.018,2896.393
575.3,2904.057,2860.313,2873.101
575.473,2899.427,2873.933,2916.792
575.646,2836.087,2827.641,2889.706
575.819,2875.391,2834.39,2825.365
575.992,2821.122,2863.57,2871.959
576.166,2841.14,2802.784,2864.076
576.339,2866.882,2876.523,2886.88
576.512,2887.32,2859.221,2836.645
576.685,2840.243,2844.845,2892.43
576.858,2849.82,2850.97,2874.081
577.031,2872.119,2897.422,2863.993
577.204,2861.686,2843.026,2854.691
577.377,2857.546,2833.914,2857.859
577.55,2886.732,2895.809,2891.685
577.723,2860.196,2878.855,2893.763
577.896,2891.385,2871.977,2846.888
578.069,2889.363,2863.335,2936.473
578.242,2889.616,2900.466,2863.559
578.415,2842.177,2862.939,2895.292
578.588,2899.949,2820.644,2858.672
578.761,2873.374,2871.81,2855.036
578.934,2902.307,2854.674,2873.346
579.108,2922.762,2891.642,2900.773
579.281,2844.155,2804.633,2875.848
579.454,2850.249,2824.363,2880.495
579.627,2858.364,2864.399,2900.012
579.8,2849.99,2838.484,2848.942
579.973,2848.331,2835.011,2890.148
580.146,2859.095,2826.65,2909.239
580.319,2895.215,2874.733,2944.156
580.492,2914.761,2906.486,2951.886
580.665,2842.915,2883.538,2904.868
580.838,2846.354,2841.638,2904.525
581.011,2871.878,2892.591,2822.931
581.184,2910.38,2887.176,2837.406
581.357,2864.668,2877.64,2888.588
581.53,2872.397,2879.246,2873.89
581.703,2869.038,2894.349,2893.106
581.876,2891.493,2847.332,2871.599
582.049,2857.772,2900.237,2897.025
582.222,2827.312,2902.667,2913.509
582.395,2809,2847.757,2896.69
582.568,2885.681,2809.879,2872.81
582.741,2855.656,2818.795,2809.072
582.914,2822.259,2888.721,2910.812
583.088,2878.158,2847.134,2848.649
583.261,2879.979,2819.754,2839.036
583.434,2862.466,2881.406,2867.72
583.607,2862.178,2857,2863.693
583.78,2858.857,2815.86,2900.78
583.953,2851.958,2837.817,2874.573
584.126,2843.775,2811.387,2895.745
584.299,2843.093,2823.543,2877.116
584.472,2846.836,2843.235,2855.341
584.645,2890.209,2832.057,2858.564
584.818,2856.796,2830.463,2826.607
584.991,2891.718,2861.22,2913.105
585.164,2869.251,2846.008,2892.608
585.337,2900.304,2903.301,2883.795
585.51,2826.58,2853.102,2856.049
585.683,2870.476,2852.993,2815.97
585.856,2883.167,2833.421,2892.918
586.029,2831.455,2765.302,2851.343
586.202,2872.864,2880.094,2829.154
586.375,2879.79,2833.36,2874.466
586.548,2799.822,2849.22,2868.635
586.721,2836.963,2827.519,2868.203
586.894,2789.492,2820.143,2833.187
587.067,2856.683,2880.935,2860.043
587.24,2834.319,2836.531,2910.363
587.413,2864,2887.98,2829.452
587.586,2768.742,2779.436,2849.446
587.759,2897.389,2804.914,2850.877
587.932,2863.374,2847.897,2885.481
588.105,2836.761,2820.016,2849.337
588.278,2825.249,2855.207,2843.395
588.451,2860.424,2818.499,2853.022
588.624,2813.372,2794.257,2839.311
588.797,2794.717,2784.783,2788.361
588.97,2785.952,2834.013,2847.593
589.143,2835.548,2834.113,2859.088
589.316,2801.387,2815.635,2840.212
589.489,2774.126,2818.505,2837.78
589.662,2814.396,2817.655,2802.88
589.835,2814.972,2812.921,2810.198
590.008,2810.157,2812.186,2832.096
590.181,2859.867,2836.178,2834.273
590.354,2808.662,2812.96,2791.15
590.527,2828.978,2799.586,2858.076
590.7,2843.077,2786.808,2805.63
590.873,2790.693,2807.383,2822.159
591.046,2808.999,2823.002,2840.655
591.219,2790.808,2830.354,2833.169
591.392,2802.225,2807.784,2804.003
591.565,2813.969,2790.599,2827.328
591.738,2810.956,2819.818,2820.162
591.911,2778.432,2768.361,2789.649
592.084,2794.426,2785.376,2800.306
592.257,2843.182,2790.722,2839.8
592.43,2780.016,2743.814,2813.869
592.603,2754.127,2747.724,2772.816
592.776,2752.48,2771.86,2799.019
592.949,2781.982,2778.454,2768.241
593.122,2773.501,2731.793,2733.582
593.295,2790.382,2764.948,2798.778
593.468,2799.583,2802.258,2792.277
593.641,2782.672,2776.682,2800.329
593.814,2780.628,2775.871,2791.694
593.987,2792.907,2786.68,2845.888
594.16,2755.211,2775.105,2805.1
594.333,2765.626,2732.061,2808.838
594.506,2781.666,2749.908,2811.261
594.679,2808.324,2743.994,2800
594.852,2743.437,2772.691,2757.991
595.025,2708.864,2722.892,2761.838
595.198,2773.672,2733.236,2797.107
595.371,2786.738,2694.049,2741.354
595.544,2712.999,2751.408,2748.86
595.717,2722.406,2714.546,2746.086
595.89,2711.999,2693.828,2721.208
596.063,2705.288,2719.168,2732.366
596.236,2762.486,2721.493,2776.97
596.408,2734.986,2736.43,2737.399
596.581,2678.597,2659.529,2754.546
596.754,2744.78,2738.96,2709.425
596.927,2713.044,2700.674,2778.682
597.1,2690.004,2762.187,2739.985
597.273,2694.269,2728.528,2761.076
597.446,2744.091,2701.805,2741.538
597.619,2700.968,2710.868,2678.179
597.792,2725.761,2729.682,2720.098
597.965,2700.056,2714.131,2721.933
598.138,2714.199,2650.312,2720.549
598.311,2695.097,2688.054,2690.674
598.484,2661.222,2712.075,2722.714
598.657,2715.52,2686.77,2678.224
598.83,2662.497,2710.044,2717.56
599.003,2685.198,2653.813,2682.044
599.176,2684.382,2675.957,2651.666
599.349,2664.025,2627.599,2664.976
599.522,2656.509,2655.478,2655.001
599.695,2599.585,2621.786,2637.205
599.868,2666.495,2672.851,2658.614
600.041,2654.325,2676.436,2659.778
600.214,2645.151,2636.589,2686.614
600.387,2624.976,2680.129,2699.266
600.559,2613.759,2586.825,2640.198
600.732,2618.773,2617.543,2598.757
600.905,2651.587,2633.418,2578.668
601.078,2639.563,2599.812,2657.828
601.251,2573.06,2579.568,2664.023
601.424,2665.99,2602.231,2600.126
601.597,2623.284,2609.036,2618.325
601.77,2641.326,2633.758,2630.216
601.943,2622.707,2565.227,2592.672
602.116,2625.802,2682.883,2578.625
602.289,2610.157,2563.741,2614.151
602.462,2576.535,2609.533,2649.358
602.635,2607.171,2630.035,2637.255
602.808,2593.262,2586.79,2604.292
602.981,2584.963,2557.744,2642.529
603.154,2591.213,2522.255,2550.009
603.326,2609.683,2589.445,2600.706
603.499,2547.404,2576.695,2573.818
603.672,2542.632,2520.476,2546.746
603.845,2566.679,2568.275,2614.338
604.018,2561.415,2593.233,2563.942
604.191,2564.73,2548.713,2552.048
604.364,2554.899,2598.138,2527.519
604.537,2500.994,2556.925,2573.78
604.71,2571.883,2533.947,2531.285
604.883,2520.13,2567.392,2498.604
605.056,2556.838,2506.181,2581.288
605.229,2509.475,2514.422,2538.939
605.402,2539.393,2511.653,2517.529
605.575,2471.517,2492.102,2453.422
605.747,2506.536,2527.95,2525.702
605.92,2534.596,2508.824,2521.243
606.093,2491.274,2486.541,2534.314
606.266,2527.182,2455.139,2524.936
606.439,2509.947,2509.742,2482.535
606.612,2497.196,2483.836,2459.425
606.785,2465.006,2471.082,2531.277
606.958,2455.007,2489.384,2473.689
607.131,2431.882,2489.258,2467.061
607.304,2461.927,2463.479,2499.118
607.477,2486.679,2456.843,2472.569
607.65,2453.14,2424.744,2441.011
607.822,2460.967,2474.359,2446.909
607.995,2440.407,2446.562,2441.297
608.168,2398.26,2441.6,2433.02
608.341,2499.455,2475.093,2490.684
608.514,2463.407,2405.349,2422.256
608.687,2419.272,2474.207,2426.91
608.86,2406.237,2458.284,2452.287
609.033,2457.633,2439.372,2454.294
609.206,2406.195,2386.085,2456.472
609.379,2437.868,2410.649,2457.149
609.552,2379.594,2434.145,2415.129
609.724,2421.622,2402.099,2442.976
609.897,2404.295,2419.546,2385.912
610.07,2369.192,2416.772,2370.064
610.243,2379.359,2407.821,2356.851
610.416,2362.844,2353.412,2418.564
610.589,2373.925,2326.339,2361.442
610.762,2396.566,2353.239,2329.361
610.935,2344.181,2380.599,2351.769
611.108,2362.583,2349.053,2385.611
611.28,2350.011,2330.684,2356.505
611.453,2370.99,2356.019,2356.892
611.626,2339.459,2340.194,2340.503
611.799,2326.357,2325.601,2354.871
611.972,2370.268,2339.799,2367.207
612.145,2369.451,2339.152,2391.123
612.318,2301.47,2317.975,2335.725
612.491,2363.884,2289.651,2328.83
612.664,2326.931,2312.359,2340.133
612.836,2329.096,2287.946,2296.038
613.009,2302.112,2303.95,2283.942
613.182,2279.585,2292.973,2306.308
613.355,2303.906,2283.581,2311.039
613.528,2288.335,2262.431,2296.897
613.701,2288.847,2246.064,2336.306
613.874,2235.06,2231.587,2255.778
614.047,2243.189,2250.798,2273.59
614.22,2274.22,2284.178,2243.708
614.392,2270.272,2253.957,2258.97
614.565,2243.513,2236.775,2294.373
614.738,2243.435,2205.074,2279.901
614.911,2248.64,2252.809,2250.751
615.084,2263.027,2233.88,2223.866
615.257,2219,2243.008,2245.476
615.43,2217.271,2256.169,2246.923
615.603,2232.769,2205.508,2247.045
615.775,2185.416,2210.263,2237.94
615.948,2195.007,2178.671,2226.159
616.121,2205.244,2201.841,2207.32
616.294,2215.84,2205.269,2221.86
616.467,2165.435,2185.768,2212.83
616.64,2144.272,2145.867,2162.544
616.813,2192.883,2152.738,2195.835
616.986,2165.555,2133.427,2171.489
617.158,2158.348,2184.63,2174.09
617.331,2176.296,2186.607,2191.352
617.504,2156.477,2114.607,2179.567
617.677,2177.188,2196.036,2204.693
617.85,2141.283,2130.489,2136.265
618.023,2166.09,2160.777,2123.935
618.196,2126.428,2164.834,2151.144
618.368,2137.208,2112.303,2184.109
618.541,2107.281,2098.826,2140.828
618.714,2089.137,2131.076,2105.325
618.887,2133.328,2123.031,2113.555
619.06,2089.349,2112.804,2112.92
619.233,2163.203,2129.616,2130.257
619.406,2070.273,2084.554,2101.399
619.578,2109.409,2138.499,2072.057
619.751,2076.52,2099.538,2130.007
619.924,2068.313,2091.727,2143.23
620.097,2051.595,2106.109,2092.681
620.27,2103.542,2050.224,2078.471
620.443,2065.237,2081.205,2102.854
620.615,2062.556,2054.789,2040.591
620.788,2020.629,2073.517,2058.247
620.961,2026.725,2073.864,2076.224
621.134,2121.125,2042.15,2077.939
621.307,2011.714,2043.677,2046.384
621.48,2032.919,2045.279,2053.811
621.653,2006.603,2030.827,2055.689
621.825,2020.786,2040.498,2014.205
621.998,2007.013,1974.83,2036.043
622.171,2008.33,1995.181,1986.42
622.344,1997.846,2007.754,1977.606
622.517,1974.984,1983.822,1996.694
622.69,1956.497,1997.12,2012.194
622.862,1981.333,1940.446,1991.574
623.035,1916.826,1956.551,1964.744
623.208,1996.064,1989.291,2014.603
623.381,1957.911,1944.885,1992.337
623.554,1951.067,1991.903,1996.066
623.727,1977.169,1966.868,1950.106
623.899,1957.297,1921.657,1950.478
624.072,1963.934,1970.522,1965.73
624.245,1970.681,1946.385,1990.013
624.418,1975.32,1921.155,1934.807
624.591,1899.142,1940.284,1943.769
624.764,1925.473,1910.139,1931.304
624.936,1956.146,1970.394,1915.497
625.109,1933.365,1868.849,1918.892
625.282,1927.819,1899.651,1940.998
625.455,1880.857,1862.286,1911.23
625.628,1888.054,1877.812,1882.957
625.801,1909.684,1895.258,1950.361
625.973,1891.661,1898.845,1900.629
626.146,1867.06,1913.154,1917.29
626.319,1894.219,1898.9,1908.22
626.492,1871.247,1837.386,1853.173
626.665,1852.445,1874.346,1857.527
626.837,1819.8,1832.894,1812.606
627.01,1870.244,1863.588,1870.015
627.183,1886,1880.16,1901.434
627.356,1838.772,1850.37,1834.565
627.529,1848.843,1830.901,1861.732
627.702,1817.638,1820.281,1810.119
627.874,1806.689,1836.416,1828.597
628.047,1795.76,1829.197,1801.492
628.22,1823.422,1834.053,1819.536
628.393,1791.798,1769.909,1822.404
628.566,1845.039,1810.713,1820.771
628.738,1826.956,1815.541,1792.836
628.911,1814.775,1816.252,1816.527
629.084,1809.14,1792.018,1784.064
629.257,1812.842,1804.433,1823.323
629.43,1765.77,1783.277,1804.537
629.602,1803.456,1772.105,1774.689
629.775,1746.438,1750.889,1756.614
629.948,1752.834,1769.97,1763.321
630.121,1758.101,1760.064,1768.715
630.294,1727.651,1733.408,1781.944
630.466,1736.887,1715.512,1767.068
630.639,1740.213,1703.523,1718.043
